	idno,univ,year,date,title,count	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
1398	cu0392,CUHK,2008,2008-10-10,SHKP and CUHK Present Nobel Laureate Lecture  Eminent Professor in Physiology or Medicine Speaks on the Origins of ES Cells,1	0.0	0.5804246068000793	0.0	0.374053567647934	0.0	0.0	0.0	0.0	0.0	0.04299572482705116	0.0	0.0	0.0	0.0	0.0
1399	cu1096,CUHK,2011,2011-07-04,Naming Ceremony of Run Run Shaw Science Building at CUHK Held Today,1	0.05863021314144135	0.051031310111284256	0.014766704291105269	0.0	0.8394933342933655	0.0	0.0	0.0	0.0	0.01978210918605328	0.0	0.0	0.015120613388717175	0.0	0.0
1400	cu2012,CUHK,2015,2015-04-22,CUHK Jockey Club Initiative Gaia Forum on ‘Biodiversity Conservation’ Open for Public Registration,1	0.0	0.03048132359981537	0.1993122696876526	0.04337550699710846	0.052624311298131936	0.0	0.0	0.0	0.033610738813877106	0.027595078572630882	0.0	0.0	0.0	0.0	0.6114714741706848
1401	pu2150,PolyU,2011,2011-09-10,PolyU and Warwick jointly hold 19th Congregation for Integrated Engineering Business Management Programme,1	0.7089549899101257	0.0	0.0	0.0	0.22228111326694489	0.03698170930147171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0297348964959383
1402	"pu6133,PolyU,2015,2015-08-21,""""""Lead"""" in water samples collected from hot water dispensers at Homantin Halls of Residence higher than World Health Organisation level"",1"	0.0	0.0	0.0	0.0	0.0	0.10825879126787186	0.0	0.0	0.6248239278793335	0.0	0.0	0.2627512812614441	0.0	0.0	0.0
1403	pu1465,PolyU,2004,2004-04-20,PolyU activities turn secondary students’ holidays into worthy learning experience,1	0.09229903668165207	0.14775393903255465	0.0	0.0	0.15385203063488007	0.11323938518762587	0.0	0.0	0.29489415884017944	0.0	0.0	0.0	0.0	0.1941811740398407	0.0
1404	cu1777,CUHK,2014,2014-03-20,Inauguration of CASS-CUHK Chinese Archaeology Joint Research Base,1	0.0	0.0	0.0	0.0	0.4608589708805084	0.0	0.0	0.0	0.0	0.1934193968772888	0.0	0.0	0.34236404299736023	0.0	0.0
1405	hu0212,HKU,2013,2013-07-25,HKU’s finding on avian influenza A (H7N9) virus well adapted to infect human respiratory tract reveals why numerous human infected cases in a short period of time,1	0.4438402056694031	0.0	0.0	0.0	0.2699814140796661	0.0	0.03748071193695069	0.0	0.0	0.0	0.0	0.04913831502199173	0.0	0.05553065240383148	0.14136867225170135
1406	pu1840,PolyU,2003,2003-02-26,PolyU honours top students of the year,1	0.06516189873218536	0.0	0.0	0.0	0.0	0.10713233053684236	0.0	0.14027708768844604	0.0	0.0	0.6838602423667908	0.0	0.0	0.0	0.0
1407	cu1553,CUHK,2013,2013-05-13,The Chinese University of Hong Kong  Twelfth Honorary Fellowship Conferment Ceremony  ,1	0.01896288059651852	0.0	0.1293172538280487	0.0	0.4681335687637329	0.0	0.21950584650039676	0.0	0.0	0.058556612581014626	0.0	0.0	0.0	0.0	0.10373912006616592
1408	cu3092,CUHK,2006,2006-12-14,CUHK continues to rank top as 4 more professors named IEEE Fellow          ,1	0.5868574380874634	0.016625894233584404	0.0	0.0	0.034016430377960205	0.0	0.0	0.2218024730682373	0.0	0.0	0.05439155548810959	0.0	0.0	0.08514641225337982	0.0
1409	hu1243,HKU,2003,2003-04-23,HKU And Chinese CDC Jointly Organize A Symposium On Atypical Pneumonia Medical Experts Discuss Collaborations Of Controlling The Disease (Invitation),1	0.27145737409591675	0.0	0.0	0.0	0.0	0.7186493277549744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1410	"hu1405,HKU,2015,2015-06-01,""Conserving Global Marine Biodiversity in a Changing World:  HKU hosts ‘International Conference on Biodiversity, Ecology and Conservation of Marine Ecosystems (BECoME 2015)’"",1"	0.17569254338741302	0.0	0.0	0.0	0.6923788189888	0.07774942368268968	0.032122302800416946	0.0	0.019378414377570152	0.0	0.0	0.0	0.0	0.0	0.0
1411	pu2031,PolyU,2011,2011-01-05,PolyU hosts Journal of Contemporary Accounting and Economics Symposium,1	0.7963162064552307	0.0	0.0	0.0	0.0	0.11810099333524705	0.0	0.0	0.07528243213891983	0.0	0.0	0.0	0.0	0.0	0.0
1412	pu2550,PolyU,2013,2013-06-24,International Research Centre for Communication in Healthcare officially opens,1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9903160929679872	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1413	pu0999,PolyU,2008,2008-05-30,PolyU and CUHK create The Hong Kong Jockey Club Sports Medicine and Health Sciences Centre for elite athletes and the general public,1	0.8365352153778076	0.0	0.0	0.0	0.0	0.15944550931453705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1414	pu1232,PolyU,2009,2009-11-04,PolyU and the Hong Kong Jockey Club Sports Medicine and Health Sciences Centre Render Full Support for 2009 East Asian Games,1	0.0	0.057283654808998115	0.1416371613740921	0.0	0.4951983094215393	0.0	0.07997012138366699	0.0	0.13113565742969513	0.010523119010031223	0.0	0.0	0.0	0.06573187559843062	0.015093477442860603
1415	cu1172,CUHK,2011,2011-11-08,CUHK Risk Management Science Students Win the 2011 DBS-SMU Quantitative Finance Challenge,1	0.0	0.0	0.0	0.0	0.3611822724342346	0.21498242020606995	0.0	0.2461218386888504	0.03471367433667183	0.0	0.0	0.0	0.0	0.0781722441315651	0.060212921351194375
1416	cu3482,CUHK,2004,2004-11-16,Structured Care Saves Lives for Diabetic Patients,1	0.17767752707004547	0.02165932022035122	0.0	0.0	0.2877997159957886	0.0	0.0	0.02646982856094837	0.3606341481208801	0.029203608632087708	0.0	0.0	0.0	0.023425882682204247	0.07197079807519913
1417	cu1567,CUHK,2013,2013-05-28,CUHK Releases the MTR-CUHK Youth Quality of Life Index Today,1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5228421092033386	0.0	0.0	0.0	0.0	0.0	0.46986985206604	0.0
1418	cu0858,CUHK,2010,2010-09-11,CUHK Shares the Fruits of Community Fall Prevention Program  and Research Findings after a Decade of Dedication  in Reducing Fall and Fracture Among the Elderly,1	0.0	0.6481470465660095	0.03731584921479225	0.0	0.11049436777830124	0.0	0.0	0.0	0.029791608452796936	0.08005601167678833	0.0	0.0	0.0	0.09243870526552199	0.0
1419	hu1000,HKU,2015,2015-11-12,HKU &amp; PolyU announce the establishment of Respiratory Virus Research Foundation ,1	0.0	0.0	0.1817387491464615	0.0	0.0	0.0	0.0	0.0	0.8087384700775146	0.0	0.0	0.0	0.0	0.0	0.0
1420	pu0634,PolyU,2006,2006-02-07,CUHK and PolyU experts recreate drawings of St John's Cathedral,1	0.17425021529197693	0.0	0.0	0.2257762849330902	0.3696725964546204	0.1137908175587654	0.0	0.031268320977687836	0.015231040306389332	0.0	0.0	0.0	0.0	0.06795819848775864	0.0
1421	hu0487,HKU,2004,2004-03-23,Universitas 21 International Research Collaboration Initiative Meeting,1	0.06419635564088821	0.0	0.0	0.0	0.7901335954666138	0.0	0.05122673138976097	0.0	0.03243773803114891	0.0	0.0	0.0	0.0	0.0	0.05163389444351196
1422	"cu1772,CUHK,2014,2014-03-17,""CUHK and Utrecht co-organize Symposium on the Neurogenetics of Language and Cognition  to celebrate the launch of CUHK-UU Joint Centre for Language, Mind and Brain"",1"	0.201605886220932	0.0	0.0	0.0	0.39854076504707336	0.0	0.0	0.0	0.3940394520759583	0.0	0.0	0.0	0.0	0.0	0.0
1423	pu1789,PolyU,2004,2004-10-07,PolyU inventors strike gold in China International Invention Expo,1	0.6626389622688293	0.0	0.0	0.0	0.0	0.19981305301189425	0.0	0.0	0.06875540316104889	0.0	0.0	0.0663108080625534	0.0	0.0	0.0
1424	cu0824,CUHK,2009,2009-01-06,CUHK Discovers Reverse of Dying-process in Cancer Cells,1	0.08796967566013336	0.08574014902114868	0.0	0.3563156723976135	0.3001675605773926	0.0	0.0	0.0	0.0726926326751709	0.0	0.08596467971801758	0.0	0.0	0.0	0.0
1425	pu1581,PolyU,2009,2009-05-07,PolyU's Mega-Structure Diagnostic and Prognostic System gains international recognition,1	0.5648849010467529	0.0	0.0	0.0	0.11139993369579317	0.0	0.0	0.0	0.0	0.0	0.29487863183021545	0.02633144706487656	0.0	0.0	0.0
1426	"pu1142,PolyU,2009,2009-04-09,""Open Dialogue with Nobel Laureate, Professor John Nash  Thousand Students meet the Beautiful Mind"",1"	0.0	0.0	0.0	0.0	0.573219895362854	0.0	0.0	0.2525727152824402	0.13406610488891602	0.0	0.0	0.0	0.0	0.03469787538051605	0.0
1427	cu3091,CUHK,2004,2004-06-11,CUHK Accounting Graduate is World Top Winner in ACCA Examination,1	0.6025274991989136	0.0	0.3420214056968689	0.0	0.0	0.0	0.0	0.047451581805944436	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1428	cu3495,CUHK,2005,2005-08-16,Drug-Associated Heat Stroke,1	0.1802553236484528	0.0	0.05673059076070785	0.0	0.0	0.6835350394248962	0.0	0.0685945525765419	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1429	cu0255,CUHK,2009,2009-04-14,World-renowned Computer Scientist Professor Benjamin Wah Appointed CUHK Provost,1	0.4037010073661804	0.0	0.3822312653064728	0.0	0.1826440393924713	0.0	0.0	0.029582280665636063	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1430	hu1177,HKU,2005,2005-10-05,Economic Growth will Slow Down According to HKU APEC Study Center,1	0.0	0.8916229009628296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08760938048362732	0.0	0.0	0.0	0.018020739778876305	0.0
1431	cu1235,CUHK,2012,2012-01-26,Research Centre for Chinese Ancient Texts in Hong Kong Renamed 'D. C. Lau Research Centre for Chinese Ancient Texts',1	0.27799853682518005	0.0	0.35508954524993896	0.0	0.05940984934568405	0.054155446588993066	0.0	0.0	0.11627568304538727	0.0	0.1001189425587654	0.0	0.0355391763150692	0.0	0.0
1432	pu6181,PolyU,2016,2016-01-13,PolyU welcomes the initiatives related to education and innovation in Policy Address,1	0.378262460231781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6185682415962219	0.0	0.0	0.0	0.0
1433	cu3347,CUHK,2006,2006-09-22,Commissioner of Ministry of Foreign Affairs Lectures at Chinese University,1	0.0	0.0	0.0	0.0	0.0	0.9938706159591676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1434	hu0797,HKU,2006,2006-06-07,Books and Their Stories: Gems from the University of Hong Kong Libraries Collection 9 June to 30 July 2006,1	0.6853188872337341	0.0	0.08221744000911713	0.023719388991594315	0.0	0.0	0.0	0.20323984324932096	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1435	cu3780,CUHK,2005,2005-04-14,Recent Achievements of the CUHK Faculty of Business Administration in Asia,1	0.0	0.7161951661109924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09239637106657027	0.0	0.0	0.0	0.050341639667749405	0.13873624801635742
1436	hu1394,HKU,2011,2011-09-07,Faculty Knowledge Exchange Awards of The University of Hong Kong,1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9903160929679872	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1437	pu1898,PolyU,2010,2010-04-28,Stanford scholar speaks on language changes at PolyU,1	0.144055113196373	0.0	0.025909638032317158	0.0	0.0	0.07913658022880554	0.0	0.0	0.7302334308624268	0.0	0.017869587987661358	0.0	0.0	0.0	0.0
1438	cu0222,CUHK,2009,2009-05-26,CUHK Scholar as the First Asian to Win Best Paper Award at International Flagship Computer Vision Conference,1	0.7658218741416931	0.0	0.0	0.0	0.0	0.10017240792512894	0.0	0.0	0.034729748964309685	0.0	0.09561336040496826	0.0	0.0	0.0	0.0
1439	cu1920,CUHK,2014,2014-11-03,CUHK Approves First Student Exchange Programme on Integrative Medicine with U of Toronto Promoting Development of Integrative Medicine in Hong Kong and Canada,1	0.0	0.0	0.08607327938079834	0.0	0.0	0.5048894882202148	0.0	0.19882640242576602	0.0	0.0	0.1964758038520813	0.0	0.0	0.0	0.0
1440	cu1217,CUHK,2011,2011-12-20,Two CUHK Staff Received Honours University Librarian Awarded Honorary Fellowship of HK Library Association History Professor Honoured with French Knighthood ,1	0.10011763125658037	0.0	0.0	0.0	0.0	0.0	0.01994405500590801	0.34939044713974	0.0	0.0	0.0	0.0	0.0	0.5274661779403687	0.0
1441	"hu0930,HKU,2012,2012-05-21,""FAMILY: A Jockey Club Initiative for a Harmonious Society Cohort Study Result Announcement Study on Family Support An Effective Way to Enhance Family Support – """"Happy Family Kitchen"""" Project"",1"	0.0825803354382515	0.0	0.21310916543006894	0.1354956328868866	0.07821161299943924	0.0	0.0	0.02739832177758217	0.05018356069922447	0.0	0.412243515253067	0.0	0.0	0.0	0.0
1442	pu2526,PolyU,2013,2013-05-20,PolyU and Sichuan U jointly set up China's first Institute for Disaster Management and Reconstruction,1	0.2812964916229248	0.0	0.0	0.0	0.3870313763618469	0.05674825236201286	0.13993549346923828	0.0	0.09176746010780333	0.0	0.0	0.0	0.0	0.0	0.041224300861358636
1443	cu1880,CUHK,2014,2014-09-17,Prof. Wolfgang Behr of Zurich University to Share Insights on Chinese Scribal Oddities at CUHK,1	0.03804304450750351	0.0	0.4215943515300751	0.0	0.0	0.31564608216285706	0.0	0.0	0.0	0.0	0.0383172444999218	0.10754751414060593	0.0	0.0	0.07581356912851334
1444	pu2533,PolyU,2013,2013-06-03,PolyU scientists help identify genes causing myopia,1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9874168038368224	0.0	0.0	0.0	0.0
1445	cu2090,CUHK,2015,2015-10-05,CUHK Psychology Department Holds Seminar on Early Literacy Development Open for Public Registration,1	0.2423657029867172	0.20362919569015506	0.0	0.09420471638441086	0.35288357734680176	0.0	0.0	0.0	0.0	0.0	0.09152323007583618	0.0	0.0	0.013920111581683159	0.0
1446	pu6026,PolyU,2014,2014-09-04,PolyU invites professional chefs and grassroot families to prepare a feast using unwanted fresh food collected from local wet markets,1	0.5583956241607666	0.046495690941810615	0.0	0.19103379547595975	0.055999673902988434	0.0	0.0	0.0	0.012701602652668951	0.0	0.13376985490322113	0.0	0.0	0.0	0.0
1447	pu1293,PolyU,2005,2005-01-20,PolyU introduces the world's first soft mannequin and Asia's first BA in Intimate Apparel programme,1	0.4525818228721618	0.0	0.0	0.0	0.27777349948883057	0.0	0.0	0.0	0.13059629499912262	0.0	0.1343538612127304	0.0	0.0	0.0	0.0
1448	cu1969,CUHK,2015,2015-02-07,CUHK and Caritas Join Hands to Promote Mental Health through Community-based Prevention Programme,1	0.3969706594944	0.0	0.0	0.0	0.0	0.3118789792060852	0.0	0.0	0.0	0.0	0.2763099670410156	0.0	0.0	0.0	0.0
1449	pu1389,PolyU,2006,2006-04-20,PolyU's Research Centre for Professional Communication in English established,1	0.0	0.03859782591462135	0.6380370259284973	0.02551460638642311	0.06851209700107573	0.0	0.11423131078481676	0.02491462230682373	0.0	0.011978475376963615	0.0	0.0	0.0	0.07599124312400818	0.0
1450	"pu1714,PolyU,2006,2006-03-21,""Interest rates hikes discounted, property prices expected to stabilize"",1"	0.1588936448097229	0.0	0.5781405568122864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.259733647108078	0.0	0.0	0.0	0.0
1451	cu2257,CUHK,2016,2016-05-09,CUHK to Hold Programme Exploration Days for JUPAS Applicants,1	0.18258099257946012	0.0	0.0	0.0	0.3971578180789948	0.4149850308895111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1452	cu0815,CUHK,2009,2009-01-11,23rd Founder’s Day Celebration Ceremony of CUHK Shaw College,1	0.12074963748455048	0.0	0.0	0.0	0.027736883610486984	0.6792917251586914	0.0	0.0	0.16914622485637665	0.0	0.0	0.0	0.0	0.0	0.0
1453	cu0313,CUHK,2009,2009-01-15,Traditional Chinese Medicine Effectively Relieves Irritable Bowel Syndrome,1	0.20924712717533112	0.0	0.0	0.0	0.5347458124160767	0.053640153259038925	0.0	0.0	0.13369017839431765	0.0	0.0	0.0	0.0	0.0	0.0666423961520195
1454	pu0400,PolyU,2003,2003-07-15,Trees on PolyU campus named after alumni and sponsors,1	0.10901718586683272	0.0	0.0	0.0	0.05614108592271805	0.12670986354351044	0.06393805146217346	0.0	0.6310100555419922	0.0	0.0	0.0	0.0	0.0	0.0
1455	hu1123,HKU,2007,2007-07-04,HKU Announced 2007 Q3 HK Macroeconomic Forecast,1	0.02487572468817234	0.0	0.08617530763149261	0.0	0.2191717028617859	0.14889861643314362	0.0	0.04730559140443802	0.0	0.0	0.0	0.0	0.0	0.4348950088024139	0.0380900576710701
1456	pu2264,PolyU,2012,2012-03-08,PolyU honours outstanding students of the year,1	0.7354459762573242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2607150077819824	0.0	0.0	0.0	0.0
1457	hu0524,HKU,2011,2011-08-16,Live webcast of the University of Hong Kong Centenary Ceremony,1	0.0	0.7323984503746033	0.0	0.0430343933403492	0.01627807877957821	0.0	0.0	0.1321612149477005	0.0	0.03588993102312088	0.0	0.0	0.0	0.03858894109725952	0.0
1458	pu0433,PolyU,2003,2003-01-12,700 PolyU members join Walks for Millions,1	0.09715432673692703	0.0	0.3470262587070465	0.0	0.5113685727119446	0.04267452657222748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1459	cu2118,CUHK,2015,2015-10-30,CUHK Jockey Club Initiative Gaia Holds the ‘Design for Sustainability (D4S)’ Forum,1	0.0	0.0	0.550128698348999	0.0	0.29917511343955994	0.132331982254982	0.0	0.0	0.015257785096764563	0.0	0.0	0.0	0.0	0.0	0.0
1460	pu1271,PolyU,2010,2010-01-04,PolyU plays host to International Conference on Ethics and Policy of Biometrics,1	0.11670663952827455	0.0	0.028084449470043186	0.0	0.0	0.3616123795509337	0.0	0.0	0.23333562910556796	0.0	0.0	0.0	0.0	0.2573041319847107	0.0
1461	cu3450,CUHK,2005,2005-01-20,Current U.S. treatment guidelines for coronary heart patients need revision,1	0.0	0.0	0.0	0.0	0.04041678458452225	0.0	0.0	0.9116833806037904	0.0	0.0	0.0	0.0	0.042036529630422585	0.0	0.0
1462	cu2283,CUHK,2016,2016-06-08,Heartfelt support to our student Ma Cheuk-long,1	0.19415028393268585	0.0	0.0	0.0	0.08244883269071579	0.4550958573818207	0.0	0.0	0.26390740275383	0.0	0.0	0.0	0.0	0.0	0.0
1463	cu3612,CUHK,2003,2003-08-05,Survey Results on Peer Sexual Harassment in Local Tertiary Institutions,1	0.0	0.0	0.11847975850105286	0.0	0.06080074235796928	0.31905826926231384	0.0	0.3130236864089966	0.0	0.0	0.18342174589633944	0.0	0.0	0.0	0.0
1464	cu0415,CUHK,2008,2008-04-02,State Key Laboratory of Agrobiotechnology (CUHK)  Set Up at CUHK with State Approval ,1	0.29440218210220337	0.0	0.0	0.0	0.5144174695014954	0.0	0.031785085797309875	0.0	0.05119951069355011	0.0	0.10622501373291016	0.0	0.0	0.0	0.0
1465	cu1453,CUHK,2012,2012-12-11,CUHK Professor Rossa Chiu Awarded Chinese Young Women in Science Fellowship Latest Research Breakthrough – Blood DNA Sequencing to Scan for Cancers  ,1	0.472133070230484	0.0	0.0	0.0	0.0	0.06685654073953629	0.0	0.4555891156196594	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1466	cu3528,CUHK,2005,2005-06-09,Impacts of 26 December Tsunami to Hong Kong Citizens' Mental Health,1	0.0	0.0	0.1047183722257614	0.14925304055213928	0.0	0.28927135467529297	0.09444766491651536	0.0	0.34718915820121765	0.0	0.0	0.0	0.0	0.0	0.0
1467	"hu0851,HKU,2016,2016-04-21,""HKU main website hku.hk wins top prize and named the """"Most Liked .hk Website"""" in Best .hk Website Awards "",1"	0.0	0.0	0.1249985620379448	0.0	0.16107450425624847	0.15822327136993408	0.0	0.4367564916610718	0.0	0.0	0.11294478178024292	0.0	0.0	0.0	0.0
1468	pu0627,PolyU,2005,2005-12-22,PolyU to host International Convention and Expo Summit,1	0.0	0.0	0.0	0.0	0.04594343900680542	0.0	0.018528591841459274	0.2120729982852936	0.0	0.08787155896425247	0.0	0.0	0.0	0.631328284740448	0.0
1469	cu1003,CUHK,2011,2011-03-30,CUHK ISEIS Offers Advanced Workshop and Certificate Course on  Disaster Early Warning and Emergency Management Now Open for Online Registration ,1	0.1097758337855339	0.0	0.0	0.0	0.7766255736351013	0.06630349904298782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04428862780332565
1470	cu2073,CUHK,2015,2015-09-03,Vibrant Orientation Activities for New Students in CUHK,1	0.0	0.0989079549908638	0.0	0.0	0.8790773749351501	0.0	0.0	0.018476564437150955	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1471	cu3334,CUHK,2004,2004-09-22,CUHK No. 1 Again in 2004 MBA Ranking,1	0.19761721789836886	0.0	0.6176829934120178	0.0	0.08468280732631682	0.0	0.0	0.02064288035035133	0.038576651364564896	0.0	0.0	0.03792673721909523	0.0	0.0	0.0
1472	pu1461,PolyU,2004,2004-05-23,PolyU to hold Consultation Day for JUPAS applicants,1	0.039736650884151466	0.1100006029009819	0.2504205107688904	0.0	0.19515986740589145	0.1780565232038498	0.1272980272769928	0.0	0.0	0.015950897708535194	0.08213209360837936	0.0	0.0	0.0	0.0
1473	pu0347,PolyU,2004,2004-02-17,Fulbright China Research Forum a draw for experts in China studies,1	0.015242645516991615	0.0	0.0	0.4599516689777374	0.0	0.0	0.19673241674900052	0.06886747479438783	0.11292687058448793	0.0	0.10963623970746994	0.0	0.03484494611620903	0.0	0.0
1474	hu1271,HKU,2010,2010-06-03,HSBC/McKinsey Business Case Competition 2010 Final Results Announcement,1	0.04404600709676743	0.0	0.5845844745635986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3671441674232483	0.0	0.0	0.0	0.0
1475	cu3303,CUHK,2004,2004-11-30,CUHK's BA Faculty Proposes Ways to Raise The Cost Competitiveness of Hong Kong Businesses,1	0.0316631980240345	0.7074434161186218	0.0	0.03378870338201523	0.1148807927966118	0.0	0.0	0.0	0.0	0.012606147676706314	0.0857272669672966	0.013095959089696407	0.0	0.0	0.0
1476	hu0814,HKU,2011,2011-10-20,“Health Care Hero” – HKU Vice-Chancellor Professor Lap-Chee Tsui named to 2012 Canadian Medical Hall of Fame,1	0.058901790529489524	0.0	0.0	0.0	0.9022283554077148	0.0	0.0	0.0	0.021226884797215458	0.0	0.0	0.014559676870703697	0.0	0.0	0.0
1477	cu1991,CUHK,2015,2015-03-18,CUHK Celebrates 100th Birthday of Prof. Jao Tsung-I,1	0.5704946517944336	0.0	0.0	0.0	0.0	0.3948464095592499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1478	cu0549,CUHK,2007,2007-09-11,The Shaw Laureate in Life Science and Medicine 2007 to Lecture at CUHK on Seven Transmembrane Receptors,1	0.16028085350990295	0.0	0.0	0.0	0.483538419008255	0.0	0.0	0.0	0.0	0.0	0.0319717712700367	0.3213561475276947	0.0	0.0	0.0
1479	hu0508,HKU,2006,2006-05-21,Two Chair Professors join HKU Faculty of Arts,1	0.4107279181480408	0.0	0.04523225501179695	0.0	0.37901321053504944	0.16182410717010498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1480	cu2127,CUHK,2015,2015-11-17,The Third CUHK-UNESCAP Internship Programme Concludes with Success,1	0.0294356681406498	0.2865490317344665	0.0	0.4728623032569885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20752675831317904	0.0	0.0
1481	cu0390,CUHK,2008,2008-10-12,CUHK Study on Renewable Energy Wins ASME Best Paper Award,1	0.4593708515167236	0.0	0.02677812986075878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4405109882354736	0.045636963099241264	0.0	0.023651733994483948	0.0
1482	hu0547,HKU,2013,2013-05-15,Scientists Reveal How Dinosaurs Became Able to Shake Their Tail Feathers,1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9932860732078552	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1483	cu1845,CUHK,2014,2014-07-17,CUHK Survey: About 90% Hepatitis C Patients Unaware of Infection and Majority Refuses Treatment,1	0.0	0.0	0.0	0.011333536356687546	0.0	0.35754287242889404	0.0	0.2158050537109375	0.0	0.0	0.40889427065849293	0.0	0.0	0.0	0.0
1484	cu0405,CUHK,2008,2008-04-21,Vice-Chairman of the Standing Committee of The 10th NPC Professor Cheng Siwei Lectured at CUHK Today,1	0.0	0.0	0.0	0.0	0.11454038321971892	0.0	0.023702286183834083	0.3039194643497467	0.0	0.0	0.0	0.0	0.10382569581270218	0.3065733015537262	0.14453339576721191
1485	hu0478,HKU,2012,2012-10-05,HKU MBA Programme Ranked No. 1 in Asia By The Economist ,1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9827011227607728	0.0	0.0	0.0	0.0	0.0	0.0
1486	cu1913,CUHK,2014,2014-10-29,MTR-CUHK Youth Quality of Life Champions Competition 2015 Now Open for Applications ,1	0.0	0.3252131938934326	0.0	0.0	0.105787456035614	0.0	0.0	0.0	0.0	0.01777729019522667	0.0	0.0	0.44599220156669617	0.08875077217817308	0.014151411131024359
1487	pu0874,PolyU,2007,2007-07-11,PolyU and Lane Crawford join hands to showcase Hong Kong’s designers of tomorrow,1	0.0	0.0	0.08463763445615767	0.13533657789230347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07441396266222	0.2421207576990128	0.0	0.4617614448070526
1488	hu0546,HKU,2014,2014-11-14,“Conforming to Vicinity – A Cross-Strait Four-Region Artistic Exchange Project 2014” opens at the University Museum and Art Gallery ,1	0.0	0.0	0.0	0.0	0.578790545463562	0.04483970999717712	0.0	0.0	0.10414966940879823	0.0	0.0	0.0	0.0	0.25249817967414856	0.0
1489	cu1829,CUHK,2014,2014-06-10,CUHK University Library Won HKIA Annual Awards 2013:  Special Architectural Award - Architectural Interior ,1	0.024758946150541302	0.0	0.15234942734241486	0.07015756517648697	0.0	0.04776342958211899	0.16281281411647794	0.0	0.0	0.0	0.0	0.5415946245193481	0.0	0.0	0.0
1490	pu0951,PolyU,2008,2008-01-15,PolyU and American Accounting Association co-host International Conference on Accounting and Economics,1	0.0	0.0	0.36829620599746704	0.0	0.4149259924888611	0.0	0.0	0.2131059169769287	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1491	pu1909,PolyU,2010,2010-06-15,PolyU explores collaboration with China Academy of Space Technology,1	0.0	0.0	0.615533173084259	0.0	0.0	0.23178450763225555	0.1489911526441574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1492	hu1234,HKU,2003,2003-05-15,Positive Teaching and Learning Quality Process Review Report on HKU,1	0.4440674781799317	0.0	0.051874376833438866	0.0	0.4490733444690704	0.0	0.05251437425613403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1493	pu0766,PolyU,2007,2007-01-26,PolyU joins Microsoft Dynamics Academic Alliance,1	0.016996614634990692	0.1648350954055786	0.0	0.6264136433601379	0.1272573173046112	0.0	0.0	0.06331927329301834	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1494	hu0925,HKU,2011,2011-09-30,University Artists Scheme: Filmmaker Mr Peter Ho Sun Chan Discusses his Latest Film WU XIA with Cultural Columnist Dr Ma Ka Fai,1	0.04008814692497253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7923399209976196	0.0	0.1590375453233719	0.0	0.0	0.0	0.0
1495	cu0556,CUHK,2007,2007-10-23,CUHK to Continue Seeking Feedback on Campus Master Plan,1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9902095794677734	0.0	0.0	0.0	0.0	0.0	0.0	0.0
